ad_id,user_id,device_type,browser,hour,clicked
1060,2092,desktop,safari,14,0
1008,2088,tablet,safari,2,0
1067,2059,mobile,edge,4,1
1034,2025,desktop,safari,21,0
1080,2071,tablet,safari,7,1
1097,2018,mobile,firefox,3,1
1087,2021,desktop,chrome,17,0
1095,2092,tablet,safari,18,1
1064,2032,desktop,chrome,7,1
1007,2037,desktop,firefox,22,0
1044,2034,desktop,chrome,5,0
1086,2066,mobile,firefox,4,1
1046,2082,tablet,chrome,4,0
1039,2009,desktop,chrome,16,1
1075,2090,desktop,safari,5,0
1053,2014,desktop,chrome,12,0
1075,2010,mobile,safari,8,0
1045,2089,desktop,safari,23,0
1046,2023,mobile,chrome,11,1
1014,2076,mobile,safari,9,0
1018,2095,desktop,chrome,0,0
1025,2003,desktop,edge,10,0
1051,2012,mobile,safari,5,0
1092,2072,mobile,edge,2,0
1021,2056,desktop,edge,5,0
1020,2097,mobile,safari,8,0
1050,2036,mobile,firefox,21,0
1037,2047,desktop,firefox,7,0
1019,2070,desktop,edge,14,0
1028,2000,tablet,edge,21,0
1050,2059,desktop,chrome,5,0
1003,2011,desktop,edge,22,0
1054,2020,desktop,safari,10,0
1070,2010,tablet,firefox,9,0
1091,2043,mobile,firefox,10,0
1027,2057,desktop,firefox,3,0
1003,2043,desktop,safari,12,0
1021,2077,tablet,chrome,7,0
1075,2097,tablet,safari,19,0
1044,2033,tablet,safari,14,0
1066,2024,mobile,firefox,6,0
1085,2003,tablet,safari,0,1
1065,2063,mobile,edge,8,0
1087,2089,desktop,safari,22,0
1033,2015,desktop,firefox,7,1
1090,2009,desktop,firefox,1,0
1054,2065,tablet,safari,13,0
1000,2034,desktop,edge,11,0
1071,2082,tablet,edge,22,0
1086,2005,mobile,firefox,16,0
1037,2018,desktop,edge,18,0
1005,2058,mobile,edge,5,0
1085,2052,tablet,chrome,20,1
1024,2007,tablet,chrome,4,0
1081,2077,desktop,edge,5,0
1016,2009,desktop,edge,2,0
1060,2066,tablet,chrome,15,1
1011,2037,desktop,chrome,17,1
1005,2028,desktop,chrome,13,0
1089,2014,mobile,firefox,14,0
1026,2086,tablet,firefox,3,0
1007,2022,mobile,chrome,10,0
1082,2081,desktop,chrome,4,0
1064,2045,mobile,chrome,8,1
1056,2082,tablet,firefox,4,0
1092,2027,mobile,firefox,6,0
1098,2025,mobile,edge,17,0
1039,2009,desktop,safari,17,0
1013,2046,tablet,edge,19,0
1034,2003,desktop,safari,23,0
1047,2054,desktop,safari,1,0
1083,2065,tablet,safari,22,0
1055,2066,mobile,edge,12,0
1048,2006,desktop,firefox,12,0
1012,2054,mobile,firefox,16,0
1060,2079,tablet,firefox,21,0
1048,2030,desktop,firefox,16,0
1045,2073,mobile,edge,5,0
1061,2018,mobile,chrome,13,0
1007,2027,desktop,safari,20,0
1042,2080,tablet,firefox,13,0
1019,2027,mobile,firefox,11,0
1096,2018,tablet,edge,4,0
1089,2086,desktop,safari,4,0
1038,2019,mobile,firefox,3,0
1084,2012,mobile,chrome,22,0
1048,2076,mobile,firefox,12,0
1063,2042,tablet,safari,3,0
1061,2010,mobile,chrome,17,0
1053,2047,mobile,edge,15,1
1008,2014,desktop,chrome,17,0
1087,2016,mobile,safari,1,0
1036,2053,tablet,safari,22,0
1048,2049,desktop,chrome,3,0
1040,2027,desktop,firefox,19,0
1016,2082,mobile,safari,16,0
1087,2003,desktop,chrome,19,0
1020,2021,mobile,safari,5,0
1050,2085,desktop,firefox,17,0
1058,2038,tablet,firefox,19,0
1038,2033,mobile,chrome,6,0
1054,2096,tablet,edge,12,0
1040,2043,mobile,edge,8,0
1038,2041,tablet,firefox,1,0
1012,2039,tablet,edge,7,0
1063,2096,desktop,firefox,13,1
1010,2011,mobile,edge,21,0
1018,2001,desktop,firefox,23,0
1010,2027,tablet,safari,17,0
1076,2073,mobile,chrome,0,0
1045,2085,tablet,chrome,22,0
1044,2080,tablet,edge,8,0
1000,2089,tablet,chrome,8,0
1039,2066,tablet,edge,1,0
1018,2070,desktop,firefox,15,1
1075,2071,tablet,safari,3,0
1071,2083,desktop,chrome,12,0
1071,2075,tablet,safari,16,0
1060,2098,mobile,chrome,10,0
1011,2080,tablet,firefox,22,0
1060,2091,tablet,chrome,1,1
1032,2009,mobile,chrome,3,0
1044,2085,mobile,firefox,11,0
1089,2056,tablet,edge,1,0
1091,2096,tablet,edge,0,0
1068,2085,desktop,firefox,22,0
1007,2036,mobile,edge,5,0
1024,2076,mobile,chrome,15,0
1090,2090,desktop,safari,1,0
1045,2063,tablet,firefox,13,0
1086,2078,tablet,chrome,19,0
1029,2085,mobile,firefox,11,0
1046,2093,desktop,safari,18,0
1086,2039,tablet,chrome,2,0
1048,2097,mobile,chrome,18,0
1046,2059,tablet,safari,10,0
1083,2097,tablet,safari,3,0
1081,2047,tablet,edge,16,0
1017,2098,mobile,chrome,16,0
1065,2018,desktop,safari,6,0
1067,2071,desktop,safari,4,0
1093,2032,tablet,chrome,18,0
1032,2043,desktop,edge,20,0
1035,2091,tablet,firefox,18,0
1081,2036,mobile,edge,8,0
1018,2088,mobile,safari,16,0
1027,2035,mobile,firefox,8,1
1039,2080,tablet,firefox,13,0
1083,2087,desktop,edge,4,0
1096,2020,mobile,firefox,21,0
1075,2001,tablet,safari,1,0
1014,2030,desktop,chrome,23,1
1040,2096,desktop,chrome,14,0
1038,2029,desktop,chrome,15,1
1001,2075,tablet,edge,18,0
1062,2043,tablet,chrome,0,0
1028,2011,tablet,chrome,22,0
1073,2050,mobile,chrome,11,0
1065,2048,tablet,firefox,18,0
1050,2023,mobile,firefox,19,0
1074,2023,mobile,firefox,14,0
1076,2059,mobile,safari,4,0
1009,2010,tablet,safari,0,0
1013,2012,mobile,safari,10,0
1081,2090,tablet,chrome,8,0
1050,2071,tablet,firefox,6,0
1072,2073,mobile,safari,1,0
1038,2071,mobile,edge,16,1
1027,2063,mobile,firefox,15,0
1002,2019,tablet,chrome,15,0
1083,2071,tablet,firefox,13,0
1069,2072,mobile,chrome,1,0
1026,2070,mobile,safari,18,0
1001,2077,desktop,chrome,2,0
1092,2027,mobile,chrome,7,1
1037,2001,desktop,edge,20,0
1002,2042,desktop,firefox,18,0
1015,2007,tablet,chrome,15,0
1093,2012,tablet,edge,21,0
1039,2084,desktop,edge,3,0
1001,2091,desktop,edge,7,1
1080,2034,mobile,safari,0,1
1040,2022,desktop,safari,3,0
1011,2045,mobile,chrome,6,0
1034,2014,tablet,firefox,0,1
1064,2001,mobile,safari,23,0
1054,2060,tablet,safari,17,0
1044,2075,desktop,chrome,3,0
1078,2063,desktop,chrome,19,0
1089,2051,desktop,safari,13,0
1084,2035,mobile,chrome,7,0
1061,2066,tablet,edge,17,0
1048,2068,tablet,chrome,6,0
1094,2066,tablet,edge,2,0
1024,2046,tablet,safari,20,0
1022,2082,tablet,firefox,13,0
1023,2001,mobile,edge,11,0
1037,2043,tablet,firefox,14,0
1027,2063,desktop,safari,7,0
1020,2080,tablet,chrome,4,1
1053,2077,desktop,edge,16,0
1017,2027,mobile,edge,9,0
1035,2090,mobile,safari,10,0
1098,2053,desktop,safari,22,0
1044,2073,tablet,chrome,15,0
1072,2066,mobile,firefox,15,0
1052,2035,mobile,edge,3,0
1029,2062,mobile,firefox,22,0
1059,2024,tablet,edge,4,1
1097,2085,desktop,edge,9,0
1031,2047,desktop,chrome,13,0
1066,2038,tablet,edge,8,0
1066,2046,mobile,edge,17,0
1027,2093,tablet,safari,19,0
1043,2020,tablet,chrome,5,0
1078,2029,desktop,safari,10,0
1040,2091,tablet,edge,20,1
1062,2030,tablet,chrome,16,0
1022,2025,mobile,edge,8,0
1074,2021,mobile,chrome,2,0
1047,2020,desktop,firefox,15,0
1031,2000,mobile,firefox,19,0
1056,2036,tablet,chrome,3,0
1099,2076,tablet,edge,23,0
1032,2084,tablet,chrome,21,1
1023,2045,desktop,edge,14,1
1038,2008,mobile,firefox,1,1
1033,2016,tablet,edge,19,0
1055,2046,mobile,safari,16,0
1027,2084,mobile,firefox,18,0
1036,2094,mobile,safari,19,0
1006,2058,mobile,firefox,15,1
1067,2053,desktop,firefox,23,0
1036,2085,desktop,safari,18,0
1055,2011,desktop,chrome,20,0
1064,2063,tablet,edge,16,0
1064,2005,tablet,firefox,3,0
1046,2052,tablet,edge,17,0
1019,2015,desktop,firefox,3,0
1018,2089,mobile,edge,20,0
1028,2004,desktop,firefox,2,0
1073,2072,tablet,chrome,21,0
1059,2045,tablet,firefox,17,1
1017,2013,mobile,chrome,20,0
1091,2043,desktop,firefox,19,0
1034,2062,mobile,edge,4,0
1042,2093,desktop,safari,8,0
1094,2051,tablet,firefox,21,0
1090,2025,mobile,firefox,22,0
1010,2052,mobile,chrome,23,1
1048,2028,desktop,edge,14,1
1037,2018,desktop,chrome,8,0
1063,2046,desktop,edge,13,0
1068,2007,tablet,edge,20,0
1007,2022,desktop,chrome,23,0
1033,2034,tablet,safari,1,0
1047,2094,desktop,edge,17,1
1055,2052,desktop,safari,12,0
1075,2098,tablet,chrome,20,0
1064,2095,desktop,safari,15,0
1030,2057,tablet,edge,5,0
1003,2004,tablet,chrome,15,0
1049,2015,desktop,safari,3,0
1068,2016,desktop,chrome,23,0
1029,2031,mobile,chrome,9,0
1087,2095,desktop,safari,18,0
1058,2051,mobile,edge,10,0
1066,2019,desktop,edge,4,1
1074,2065,tablet,edge,17,0
1044,2083,tablet,edge,2,0
1003,2081,mobile,firefox,7,0
1025,2000,desktop,chrome,10,0
1026,2057,mobile,chrome,20,0
1045,2092,desktop,firefox,18,0
1063,2092,desktop,chrome,20,0
1090,2082,tablet,chrome,2,0
1050,2043,mobile,safari,11,1
1049,2005,tablet,firefox,14,0
1005,2049,tablet,chrome,22,0
1058,2071,tablet,chrome,23,0
1014,2087,mobile,firefox,15,1
1029,2019,desktop,firefox,4,0
1041,2013,desktop,safari,18,0
1036,2004,mobile,safari,5,0
1041,2040,desktop,edge,11,0
1034,2039,mobile,edge,18,0
1086,2033,mobile,safari,8,0
1005,2079,desktop,chrome,17,0
1067,2044,tablet,firefox,2,0
1017,2070,mobile,safari,22,0
1072,2079,mobile,edge,13,0
1028,2070,mobile,firefox,23,1
1076,2026,mobile,edge,20,0
1058,2077,desktop,chrome,4,0
1046,2077,desktop,chrome,4,0
1016,2043,mobile,edge,3,1
1095,2032,tablet,firefox,21,0
1021,2032,desktop,edge,15,0
1067,2043,tablet,firefox,12,0
1068,2019,tablet,safari,7,0
1036,2035,mobile,edge,23,0
1048,2006,desktop,edge,20,0
1012,2031,mobile,firefox,15,0
1033,2066,mobile,safari,1,1
1085,2038,tablet,firefox,7,0
1052,2092,tablet,firefox,2,0
1086,2023,tablet,edge,22,0
1050,2085,mobile,edge,8,0
1002,2069,mobile,firefox,10,0
1041,2087,mobile,chrome,20,0
1097,2086,mobile,chrome,23,0
1031,2053,mobile,chrome,19,0
1050,2037,mobile,edge,0,1
1084,2073,mobile,edge,0,0
1045,2079,mobile,safari,21,0
1020,2074,desktop,edge,7,0
1043,2031,desktop,safari,15,0
1010,2044,desktop,edge,9,0
1067,2060,desktop,chrome,1,0
1000,2069,mobile,chrome,15,0
1091,2087,mobile,firefox,3,1
1062,2096,tablet,firefox,18,0
1023,2052,tablet,safari,8,0
1098,2050,desktop,safari,2,0
1012,2075,tablet,firefox,10,1
1097,2055,desktop,safari,7,1
1010,2026,mobile,edge,6,0
1099,2037,mobile,chrome,0,0
1050,2061,tablet,firefox,7,0
1016,2017,mobile,firefox,23,0
1098,2063,mobile,edge,16,1
1081,2076,desktop,safari,10,0
1085,2029,tablet,firefox,6,0
1023,2048,mobile,firefox,8,0
1018,2040,tablet,edge,13,0
1036,2012,mobile,chrome,4,0
1084,2033,desktop,firefox,17,0
1007,2099,mobile,firefox,23,0
1027,2093,tablet,edge,22,0
1004,2024,tablet,firefox,12,0
1016,2065,desktop,firefox,4,0
1035,2099,mobile,chrome,7,0
1018,2017,desktop,firefox,14,0
1063,2004,tablet,edge,21,0
1090,2018,desktop,chrome,3,0
1097,2041,mobile,chrome,0,0
1010,2017,mobile,chrome,5,0
1053,2031,desktop,safari,23,0
1044,2020,tablet,edge,18,0
1046,2009,tablet,safari,11,0
1011,2036,desktop,firefox,6,0
1020,2048,mobile,chrome,12,1
1010,2085,mobile,safari,6,0
1091,2012,mobile,firefox,8,1
1004,2054,mobile,safari,0,0
1080,2016,tablet,chrome,20,0
1055,2008,mobile,firefox,23,0
1019,2087,desktop,chrome,12,0
1040,2043,desktop,chrome,18,0
1045,2077,desktop,safari,20,0
1011,2045,desktop,edge,0,0
1069,2007,mobile,firefox,19,1
1016,2036,tablet,firefox,20,0
1018,2018,mobile,edge,18,0
1025,2062,tablet,firefox,17,0
1047,2091,mobile,safari,22,0
1051,2045,tablet,firefox,4,0
1095,2093,desktop,safari,2,0
1069,2070,desktop,firefox,1,0
1054,2025,tablet,safari,21,1
1099,2045,tablet,edge,9,0
1074,2045,tablet,firefox,5,1
1032,2074,desktop,safari,18,1
1061,2013,desktop,chrome,16,0
1087,2084,mobile,chrome,18,0
1022,2062,tablet,chrome,12,0
1014,2071,tablet,firefox,16,0
1026,2002,tablet,safari,22,0
1074,2027,desktop,chrome,17,0
1063,2028,tablet,firefox,10,0
1080,2086,tablet,safari,19,0
1050,2017,desktop,chrome,19,1
1052,2034,tablet,chrome,12,0
1077,2076,mobile,firefox,23,0
1090,2075,desktop,safari,10,0
1081,2046,desktop,firefox,19,0
1091,2004,desktop,chrome,18,0
1050,2074,mobile,firefox,9,1
1046,2058,desktop,firefox,2,0
1003,2074,desktop,chrome,20,1
1006,2058,desktop,chrome,5,0
1034,2046,desktop,safari,6,0
1047,2094,mobile,safari,20,0
1072,2094,tablet,chrome,22,0
1071,2012,tablet,chrome,19,0
1044,2077,desktop,edge,4,1
1080,2088,mobile,edge,21,0
1080,2032,desktop,safari,8,0
1096,2096,tablet,firefox,21,0
1095,2061,tablet,chrome,9,0
1071,2078,mobile,chrome,13,0
1018,2015,tablet,firefox,10,1
1062,2043,desktop,safari,16,0
1037,2057,mobile,edge,10,0
1066,2005,tablet,safari,6,0
1058,2088,desktop,firefox,10,0
1068,2014,mobile,chrome,12,0
1012,2003,desktop,edge,18,0
1046,2055,tablet,firefox,5,0
1060,2063,desktop,chrome,1,0
1030,2067,mobile,safari,13,0
1079,2093,desktop,edge,15,0
1095,2033,tablet,chrome,6,0
1021,2090,mobile,chrome,0,0
1092,2094,mobile,chrome,1,0
1085,2055,tablet,chrome,8,0
1042,2031,desktop,chrome,22,0
1066,2008,desktop,safari,17,0
1053,2062,tablet,firefox,20,0
1009,2071,mobile,edge,19,0
1041,2077,tablet,safari,17,0
1063,2032,mobile,edge,17,0
1020,2086,mobile,chrome,9,0
1079,2020,desktop,firefox,7,0
1075,2054,tablet,chrome,20,0
1065,2075,mobile,safari,7,0
1040,2056,desktop,safari,1,1
1023,2001,tablet,edge,17,0
1034,2012,tablet,chrome,10,0
1055,2003,mobile,chrome,10,0
1029,2083,mobile,firefox,18,0
1056,2049,mobile,firefox,10,0
1093,2047,tablet,chrome,9,0
1046,2077,mobile,edge,7,0
1034,2029,tablet,firefox,14,1
1018,2028,desktop,chrome,7,0
1007,2007,tablet,chrome,18,0
1025,2011,mobile,chrome,0,0
1070,2040,tablet,safari,22,0
1029,2025,mobile,edge,19,1
1006,2049,desktop,chrome,2,0
1066,2001,mobile,chrome,20,0
1064,2054,mobile,chrome,11,0
1035,2055,mobile,firefox,15,0
1024,2013,mobile,chrome,21,0
1036,2005,mobile,safari,15,0
1000,2094,mobile,safari,16,0
1014,2080,desktop,edge,15,0
1036,2088,desktop,chrome,8,0
1012,2060,tablet,chrome,21,0
1007,2095,mobile,chrome,18,0
1004,2011,tablet,safari,0,0
1059,2012,desktop,firefox,17,0
1072,2018,desktop,firefox,5,0
1000,2043,mobile,chrome,5,0
1035,2088,mobile,firefox,11,1
1034,2094,tablet,edge,2,0
1065,2058,desktop,safari,10,0
1062,2036,tablet,chrome,5,0
1022,2024,tablet,firefox,13,1
1008,2015,tablet,chrome,17,0
1033,2037,mobile,chrome,15,1
1045,2042,desktop,safari,23,1
1077,2086,tablet,safari,12,0
1003,2013,desktop,firefox,0,0
1029,2005,desktop,safari,5,0
1094,2088,tablet,edge,13,0
1074,2022,tablet,chrome,16,0
1098,2059,mobile,safari,12,1
1071,2011,desktop,firefox,12,0
1002,2012,tablet,firefox,8,1
1013,2099,tablet,firefox,5,0
1059,2097,desktop,edge,5,0
1076,2005,tablet,safari,4,0
1044,2062,desktop,safari,20,0
1095,2037,tablet,edge,13,1
1033,2049,desktop,safari,13,0
1044,2051,tablet,safari,3,0
1060,2039,tablet,safari,1,0
1082,2007,mobile,edge,1,0
1015,2060,desktop,edge,16,0
1065,2007,mobile,firefox,9,0
1039,2096,tablet,edge,13,0
1016,2033,desktop,edge,18,0
1033,2078,desktop,firefox,16,0
1015,2099,tablet,edge,21,1
1059,2059,tablet,safari,10,0
1065,2056,tablet,chrome,6,0
1065,2098,tablet,firefox,8,0
1089,2045,desktop,chrome,13,0
1012,2021,mobile,chrome,22,0
1055,2086,desktop,firefox,3,1
1030,2039,desktop,chrome,13,1
1033,2044,desktop,chrome,19,0
1038,2054,desktop,firefox,23,0
1066,2050,tablet,firefox,19,0
1007,2085,mobile,safari,16,1
1086,2004,desktop,firefox,18,0
1077,2094,desktop,edge,16,0
1054,2012,mobile,chrome,13,1
1026,2027,tablet,firefox,12,1
1092,2083,desktop,safari,13,0
1052,2096,tablet,firefox,15,0
1038,2079,desktop,chrome,20,0
1064,2061,desktop,firefox,14,0
1016,2092,mobile,chrome,18,0
1029,2086,mobile,firefox,21,0
1052,2023,tablet,safari,10,0
1012,2097,desktop,edge,11,0
1020,2006,tablet,safari,10,0
1018,2037,mobile,firefox,22,0
1052,2036,mobile,chrome,4,0
1018,2067,mobile,safari,7,0
1056,2097,mobile,edge,5,0
1024,2041,mobile,edge,15,0
1085,2085,tablet,chrome,11,0
1030,2004,tablet,firefox,5,0
1080,2063,mobile,safari,12,0
1054,2049,desktop,safari,6,1
1022,2086,desktop,chrome,7,0
1031,2014,desktop,safari,11,0
1061,2094,desktop,chrome,1,0
1073,2072,desktop,chrome,22,0
1009,2052,mobile,firefox,8,0
1099,2024,tablet,chrome,12,1
1071,2088,mobile,safari,16,0
1053,2084,desktop,chrome,12,0
1051,2008,desktop,safari,15,0
1019,2037,tablet,chrome,0,0
1031,2021,mobile,firefox,6,0
1013,2086,tablet,firefox,12,0
1049,2048,desktop,chrome,13,1
1027,2067,desktop,chrome,20,0
1052,2092,tablet,chrome,16,0
1023,2014,desktop,firefox,15,1
1078,2064,mobile,edge,14,0
1021,2053,desktop,chrome,16,0
1029,2029,desktop,edge,1,1
1062,2092,mobile,chrome,11,0
1003,2019,desktop,safari,2,0
1076,2032,tablet,firefox,8,0
1058,2099,tablet,edge,5,0
1086,2085,desktop,edge,5,0
1007,2076,mobile,firefox,6,0
1081,2006,mobile,edge,7,1
1011,2007,tablet,chrome,2,0
1030,2027,desktop,edge,23,0
1077,2044,mobile,chrome,14,0
1033,2072,mobile,edge,21,0
1081,2088,tablet,safari,5,0
1097,2079,tablet,edge,10,0
1074,2073,mobile,edge,2,1
1075,2010,tablet,chrome,15,0
1048,2030,mobile,firefox,5,1
1078,2011,desktop,safari,10,0
1056,2094,tablet,firefox,7,1
1094,2077,tablet,chrome,22,0
1092,2050,desktop,safari,9,0
1025,2043,mobile,edge,9,0
1017,2095,mobile,firefox,22,0
1095,2049,tablet,firefox,2,0
1085,2016,mobile,firefox,13,0
1037,2034,mobile,edge,18,0
1080,2000,desktop,chrome,20,1
1086,2028,desktop,edge,20,0
1087,2050,desktop,edge,8,0
1049,2063,tablet,chrome,12,0
1007,2003,desktop,chrome,8,1
1040,2086,desktop,edge,20,0
1005,2027,mobile,chrome,11,0
1068,2015,desktop,firefox,13,0
1043,2062,tablet,safari,4,0
1063,2075,desktop,chrome,5,0
1028,2052,tablet,safari,12,0
1027,2084,mobile,firefox,12,0
1010,2016,mobile,chrome,23,0
1064,2039,desktop,edge,5,0
1018,2012,mobile,edge,13,0
1008,2051,desktop,firefox,10,0
1026,2057,mobile,chrome,12,0
1033,2095,tablet,edge,11,0
1043,2036,mobile,chrome,15,0
1067,2078,desktop,safari,5,0
1099,2075,desktop,edge,8,0
1081,2060,desktop,firefox,16,0
1014,2078,tablet,edge,19,0
1050,2033,mobile,firefox,15,0
1012,2069,desktop,firefox,11,0
1082,2016,tablet,safari,17,0
1048,2019,tablet,safari,8,0
1069,2072,tablet,firefox,2,0
1055,2058,mobile,edge,9,1
1075,2068,mobile,firefox,10,0
1050,2086,mobile,chrome,1,0
1036,2032,tablet,chrome,7,0
1016,2077,mobile,edge,19,0
1057,2016,desktop,edge,10,0
1086,2056,tablet,safari,17,1
1089,2082,mobile,chrome,19,0
1028,2096,tablet,firefox,6,0
1032,2000,tablet,firefox,13,0
1059,2012,mobile,chrome,6,1
1090,2026,tablet,chrome,0,0
1088,2069,mobile,safari,11,0
1054,2058,mobile,chrome,0,0
1009,2005,mobile,safari,2,0
1046,2096,tablet,edge,1,0
1022,2093,tablet,edge,2,0
1084,2098,mobile,chrome,3,0
1020,2022,tablet,chrome,13,0
1012,2009,mobile,chrome,22,0
1032,2050,desktop,chrome,17,0
1023,2018,tablet,firefox,22,1
1010,2050,tablet,firefox,4,0
1016,2091,desktop,edge,14,0
1067,2086,desktop,firefox,15,0
1046,2067,desktop,chrome,7,0
1024,2083,mobile,safari,23,0
1093,2082,mobile,edge,20,0
1072,2041,desktop,chrome,7,0
1020,2090,mobile,firefox,6,0
1083,2056,tablet,safari,5,0
1082,2097,desktop,safari,6,0
1082,2067,tablet,firefox,22,0
1011,2037,mobile,chrome,18,0
1036,2061,desktop,safari,21,0
1041,2006,mobile,safari,21,0
1016,2070,tablet,firefox,0,0
1047,2049,mobile,safari,12,0
1027,2051,tablet,safari,6,0
1040,2025,mobile,safari,0,0
1098,2025,tablet,edge,9,0
1046,2018,mobile,chrome,12,1
1017,2008,desktop,chrome,3,0
1077,2060,desktop,firefox,6,0
1098,2019,mobile,chrome,5,0
1070,2049,tablet,safari,5,1
1012,2079,mobile,chrome,20,0
1081,2080,desktop,edge,10,0
1012,2021,tablet,safari,22,0
1099,2012,mobile,safari,8,0
1030,2011,mobile,edge,21,0
1001,2009,tablet,edge,6,1
1015,2064,mobile,chrome,8,0
1008,2095,desktop,chrome,22,1
1072,2029,desktop,chrome,5,0
1037,2007,tablet,edge,18,1
1074,2020,mobile,chrome,13,0
1053,2021,mobile,firefox,0,0
1055,2017,desktop,chrome,15,1
1085,2065,tablet,edge,8,0
1096,2047,tablet,edge,22,0
1099,2043,tablet,firefox,14,0
1086,2008,desktop,safari,18,0
1044,2066,desktop,firefox,9,1
1033,2053,tablet,edge,15,0
1008,2025,tablet,safari,2,0
1087,2084,mobile,firefox,18,0
1007,2093,mobile,firefox,12,0
1006,2091,tablet,safari,13,0
1035,2099,desktop,firefox,6,0
1017,2025,desktop,safari,1,1
1002,2033,mobile,chrome,13,0
1027,2007,tablet,safari,22,0
1069,2009,desktop,firefox,22,0
1043,2047,desktop,chrome,16,0
1020,2054,desktop,edge,12,0
1027,2053,desktop,edge,1,0
1053,2077,mobile,edge,4,0
1053,2039,desktop,firefox,3,0
1064,2014,desktop,chrome,2,0
1099,2080,tablet,safari,13,0
1020,2017,tablet,edge,10,0
1098,2095,mobile,edge,7,0
1012,2022,mobile,chrome,22,0
1056,2061,mobile,chrome,8,0
1048,2045,mobile,chrome,15,1
1053,2086,desktop,firefox,2,0
1009,2098,tablet,chrome,9,0
1052,2038,desktop,safari,0,0
1043,2014,desktop,safari,8,0
1046,2052,desktop,edge,15,0
1052,2087,tablet,safari,8,0
1073,2063,mobile,chrome,11,0
1045,2062,mobile,safari,0,0
1012,2091,tablet,edge,15,0
1036,2079,tablet,firefox,7,0
1023,2015,mobile,safari,13,0
1001,2069,desktop,edge,13,0
1085,2065,mobile,edge,9,0
1080,2012,tablet,chrome,0,0
1099,2046,mobile,edge,5,0
1013,2008,mobile,safari,8,0
1009,2062,mobile,edge,18,0
1034,2033,tablet,edge,21,0
1024,2080,tablet,chrome,15,1
1002,2090,mobile,chrome,18,0
1016,2028,mobile,safari,10,0
1011,2036,desktop,edge,20,0
1053,2042,desktop,firefox,10,0
1023,2085,mobile,edge,13,0
1028,2063,tablet,firefox,6,0
1042,2023,desktop,safari,11,0
1024,2070,mobile,chrome,19,0
1099,2033,desktop,safari,19,0
1059,2047,desktop,chrome,22,1
1089,2011,desktop,chrome,4,0
1064,2022,tablet,edge,0,0
1083,2078,mobile,edge,10,0
1027,2096,tablet,chrome,14,0
1015,2012,tablet,firefox,9,0
1046,2086,desktop,firefox,14,0
1080,2095,mobile,edge,12,0
1091,2044,desktop,safari,14,0
1057,2098,tablet,firefox,1,0
1075,2064,tablet,chrome,21,1
1026,2046,mobile,edge,12,0
1052,2057,tablet,edge,11,0
1041,2004,tablet,chrome,22,0
1058,2076,mobile,safari,3,0
1046,2004,desktop,chrome,11,0
1093,2059,mobile,safari,14,0
1033,2095,tablet,edge,12,0
1036,2020,mobile,safari,1,0
1005,2023,desktop,chrome,19,0
1006,2017,tablet,edge,15,0
1095,2020,desktop,firefox,13,0
1095,2053,desktop,edge,20,0
1024,2009,mobile,chrome,1,0
1032,2023,desktop,chrome,16,0
1054,2084,mobile,edge,15,0
1057,2088,mobile,edge,3,0
1006,2059,desktop,edge,10,0
1056,2056,mobile,safari,12,0
1011,2022,mobile,firefox,5,0
1015,2021,desktop,safari,16,0
1079,2067,tablet,chrome,0,0
1042,2033,mobile,edge,8,1
1099,2069,mobile,safari,20,0
1076,2027,desktop,safari,17,0
1006,2094,mobile,chrome,10,0
1099,2098,desktop,safari,13,0
1050,2038,tablet,chrome,1,0
1072,2041,tablet,safari,19,0
1031,2022,desktop,firefox,10,1
1074,2069,tablet,chrome,1,0
1007,2079,desktop,firefox,3,0
1096,2001,mobile,safari,12,1
1086,2023,tablet,firefox,5,0
1088,2016,mobile,firefox,6,0
1071,2064,mobile,firefox,21,0
1044,2069,desktop,safari,19,0
1085,2068,tablet,chrome,2,0
1058,2059,tablet,safari,3,0
1003,2049,mobile,safari,20,0
1066,2092,mobile,safari,19,0
1028,2011,desktop,chrome,2,0
1028,2046,tablet,edge,0,0
1097,2066,desktop,safari,18,0
1097,2064,desktop,safari,20,0
1027,2026,desktop,chrome,12,0
1076,2047,tablet,edge,13,0
1078,2087,desktop,edge,21,0
1086,2061,tablet,edge,15,1
1043,2043,desktop,edge,3,0
1089,2018,mobile,chrome,16,0
1003,2058,desktop,chrome,9,0
1089,2007,desktop,edge,6,1
1008,2054,tablet,firefox,12,1
1004,2046,mobile,chrome,12,0
1055,2001,mobile,firefox,21,0
1095,2093,tablet,firefox,13,0
